session_id,target
120,8.115219288942297e-05
121,2.8098023057949746e-05
122,5.522635099535479e-05
123,0.00028434652213758153
124,1.6478704377272926e-05
125,0.0017824315246455656
126,1.9539825481497448e-07
127,5.689878665566132e-09
128,0.0002651453720214571
129,0.002912690114594572
130,0.0010309549808953373
131,0.013377105552763004
132,0.00044232006316226763
133,0.0008423378241869812
134,1.0907679959045008e-06
135,7.207358691067002e-06
136,2.8506112368697746e-05
137,0.00025582134418644664
138,0.0017096507481138678
139,4.4426139485162583e-07
140,0.0004702646291891726
141,1.6030659205038725e-09
142,0.00021534254477597123
143,0.0002749319700430285
144,0.0006574074930401785
145,2.5194547214252896e-09
146,0.011023937783283718
147,0.0003071921818969085
148,0.0004121860550546808
149,0.00032368331909372124
150,0.061380783164372
151,5.085712103680105e-06
152,0.030227314208862936
153,0.0015410874700929615
154,0.0024118370253651375
155,1.406791690631417e-05
156,3.8534339538551186e-05
157,6.091876512876953e-05
158,2.8506112368697746e-05
159,5.642405731648305e-07
160,5.522635099535479e-05
161,0.000999111773819584
162,5.5973859515279745e-05
163,9.786890218778538e-05
164,0.0010155529033847072
165,6.965216851829787e-08
166,1.546378306864576e-05
167,0.003942281978881724
168,0.00032368331909372124
169,0.0002945419266121378
170,0.00020393285033269947
171,0.000610257839229934
172,0.00012184000028717901
173,5.002023001644525e-05
174,0.00017760341670779064
175,0.1345893699472992
176,0.0005125542428935572
177,0.005456867009293314
178,1.3599975983737386e-07
179,2.183132177771123e-05
180,7.93949020623824e-05
181,0.0007344103855217296
182,0.053037917936616365
183,0.00010631727215398013
184,3.3001163524894813e-06
185,0.00020686889839538985
186,1.823632162137422e-05
187,1.2742779944832476e-06
188,3.638023449334925e-07
189,0.0008533779048836073
190,1.31479171283735e-05
191,0.00025069078385436914
192,0.00037044881324750076
193,0.0005407792729164863
194,0.0311265692329909
195,0.00037249234492934733
196,1.852970171315061e-09
197,0.0001963566258281216
198,0.001182738398406737
199,0.004635707671256819
200,4.984205646063471e-06
201,5.2872644740522245e-06
202,0.023692305979767098
203,1.9539825481497448e-07
204,0.001982115542005131
205,0.002101332259946702
206,7.766120564312138e-10
207,2.657849804990957e-05
208,0.05643939928346004
209,9.564783186419336e-06
210,0.0015756055849314816
211,0.00034093406163125185
212,0.009092064735075976
213,2.8037299025143418e-05
214,0.018712751792427186
215,0.056459307448980714
216,0.001151616381890888
217,0.02157885481754984
218,0.0002945419266121378
219,0.004500549040709107
220,0.0003879384018599166
221,0.0006124284380355037
222,0.0002864928499060625
223,0.016376114037078074
224,0.0002945419266121378
225,0.031390167750131995
226,0.0032285609336983696
227,0.00037730013226979864
228,1.7487385536642393e-05
229,7.188290732693386e-05
230,0.0002594416745224197
231,1.5856268380686457e-06
232,3.640739422327153e-05
233,2.7685756590693328e-05
234,0.004910344532975737
235,1.5196492724653172e-05
236,0.004307340815155189
237,0.00036309413042026124
238,0.00032476294785473755
239,5.522635099535479e-05
240,0.002761638210859453
241,3.3001163524894813e-06
242,7.250031890193645e-08
243,2.5639262330138774e-08
244,4.14644837453594e-05
245,4.535706373947611e-05
246,1.1161258227679943e-06
247,0.04520042110441692
248,8.014465050294738e-05
249,1.4114378375517957e-06
250,4.704093907459306e-05
251,0.0791471551306284
252,0.00018358138468770833
253,2.3418627957291572e-05
254,0.031390167750131995
255,5.6595434665318186e-05
256,1.3755771682186119e-09
257,0.002166966879667697
258,0.0033958833473766176
259,0.0010830901470263539
260,0.027197280752367617
261,3.9547469395576024e-05
262,0.05643939928346004
263,5.1361011057042555e-05
264,0.00032368331909372124
265,0.0005713912172169145
266,1.1180324489626264e-06
267,8.072600821383162e-13
268,5.338460047656002e-06
269,0.000253097847538356
270,9.492159535460728e-05
271,9.434482452875039e-06
272,0.00030951579964922456
273,2.446533263954392e-05
274,0.0006840341807582644
275,0.0013340591035214554
276,3.934068282743782e-08
277,0.00027330445212518986
278,0.009778664054936766
279,6.630630257050135e-06
280,0.0005982524047609329
281,7.016288060203137e-06
282,0.00031917088813445207
283,0.0005119125230377537
284,2.0400563770421096e-06
285,2.6445578172930724e-05
286,9.607888305238205e-10
287,0.00028429554495637414
288,9.324163908638521e-07
289,0.0001289788660112789
290,3.1625833336232282e-06
291,0.06499378209777
292,0.00035378198392812686
293,0.0012665226545614868
294,3.09029525625544e-05
295,6.205195081526985e-05
296,5.227579096575684e-05
297,5.0787666564461653e-05
298,3.364303741881095e-08
299,1.2746073826209715e-07
300,5.7954684405940424e-05
301,3.1625833336232282e-06
302,4.6951195245059695e-06
303,4.458978131767923e-08
304,0.01401477240974685
305,0.0708355964453053
306,2.56650197087732e-05
307,0.0008143846875598085
308,0.0013202959966161533
309,0.0005110198603064197
310,5.060370510565976e-05
311,0.0018715981762177803
312,0.006803688516089321
313,0.00523151135390313
314,4.6292055896161394e-05
315,1.0828542121182791e-05
316,8.529907019852394e-07
317,0.0012397790894066079
318,5.1291690454560104e-05
319,2.8541867190416478e-05
320,9.221760623879302e-07
321,0.0010915372203817628
322,7.90175282012596e-05
323,7.93585791030387e-05
324,0.009421900201213298
325,0.005883324652749861
326,0.0018139043325082474
327,3.784589218267727e-05
328,0.0024725474605171993
329,5.522635099535479e-05
330,9.945066816721862e-06
331,0.01373775909403153
332,0.012840730859312368
333,0.19344661171942965
334,1.5600757348144518e-05
335,0.00013478923048479156
336,0.0008417344772208377
337,0.02375544002014229
338,0.011553187792618021
339,1.821814563995081e-05
340,0.0011960104150317756
341,5.773772052533172e-06
342,0.0016157658905684971
343,0.0004336394120384347
344,0.0033099602406456573
345,0.000960704269970303
346,0.002704736561895971
347,0.4152747309912054
348,2.2456007449383842e-05
349,8.849176768030337e-07
350,0.003037866457339254
351,0.0003008256827245358
352,0.014601164134218029
353,0.013834709884809929
354,0.00017378876628534244
355,0.0023682517171874037
356,0.0022373201558203875
357,3.1687485052005204e-05
358,2.5194547214252896e-09
359,0.04520042110441692
360,3.4200238385731073e-06
361,0.07095819888092643
362,0.03980286125587069
363,0.0008623659483234259
364,0.022851107741592717
365,3.494052394586676e-09
366,3.457132989990473e-09
367,1.4322878436711809e-08
368,0.001460342708033193
369,0.002244883834329662
370,0.00013303475414646826
371,0.00044232006316226763
372,6.021675895609628e-06
373,4.070475092635436e-08
374,4.814179638480675e-09
375,0.0005026783561554701
376,0.0012094788559482582
377,4.800816659978723e-05
378,1.0770685929041713e-08
379,7.575098820807624e-06
380,0.0002651453720214571
381,0.00013478923048479156
382,0.001007231894366096
383,2.7677669459411106e-06
384,0.00045166668755464097
385,0.0004673318895310783
386,7.114420336817885e-05
387,0.0002813497374938043
388,0.0007147573942580363
389,2.8139302113180843e-05
390,0.00043687113925011163
391,3.8381802316760636e-07
392,8.927106814209328e-05
393,0.00044232006316226763
394,1.431326268448333e-06
395,0.00010400546756512729
396,6.221379048467791e-05
397,1.1318890913598076e-06
398,7.668779020847929e-05
399,4.110101252429586e-09
400,6.581907888195883e-06
401,1.549846533387663e-08
402,1.764736711799051e-05
403,8.458804995623682e-06
404,0.08785673584041673
405,3.852449653294216e-05
406,0.007621065272010051
407,0.0007794801387518457
408,1.431326268448333e-06
409,0.0009906048612573239
410,1.7847821357548768e-05
411,1.6788569464097286e-05
412,0.000590375527046195
413,0.0003595938324750636
414,9.90040949229404e-09
415,1.2530930068684719e-09
416,0.0012503479378204528
417,0.000934543503454877
418,1.9625758720106885e-08
419,1.6704384038550637e-07
420,0.00018524398524320834
421,0.0006665528889302721
422,0.00044232006316226763
423,1.6260773922802486e-08
424,0.0001474994297918529
425,1.4648291056055772e-08
426,0.909942198932856
427,1.2611155409797593e-06
428,1.2112763337027764e-09
429,0.07832555967899528
430,5.522635099535479e-05
431,3.3001163524894813e-06
432,0.003445843146114453
433,2.2327014846562673e-06
434,0.00020104744330700928
435,0.0001664116740727047
436,0.00017612545398215413
437,0.001524373626543369
438,0.0011798209332158415
439,0.0012778243445117057
440,5.814763488827488e-10
441,0.00034015205778677827
442,0.0007464296964001311
443,2.6842060169020507e-05
444,0.00021940462117477617
445,0.005069531868202915
446,0.0005435093878568437
447,3.4820928656338224e-06
448,0.02307522650018838
449,0.005337749223831779
450,4.791834695702482e-05
451,0.00020585186320661765
452,0.0006122323715605162
453,7.93659310154669e-05
454,3.534540405652239e-08
455,0.00010218819757271054
456,1.752085372446858e-06
457,0.00042163152763843376
458,2.0714573105017485e-05
459,0.00041623841054995263
460,0.0740078982952981
461,0.0002651453720214571
462,8.755716942963575e-07
463,1.3098401093762133e-07
464,0.0002493399947879525
465,0.0013356031769901848
466,7.575098820807624e-06
467,8.799937991841141e-05
468,1.166038281540364e-05
469,0.0033091782428064796
470,0.005016207182981859
471,0.006228098186392839
472,1.163103805558481e-08
473,0.0002945419266121378
474,3.606687374700393e-07
475,0.012773698039756459
476,1.025429926571822e-08
477,0.0006092804366632291
478,5.06245065876547e-05
479,0.24360015060569368
480,6.701197537917443e-06
481,0.0027450517164454825
482,0.007920391062835931
483,0.001713733234242127
484,0.00048284462538458197
485,0.005054998773473156
486,2.3074307957188162e-05
487,0.0007559540010912021
488,2.8076590392328654e-05
489,0.00017104413554822013
490,4.124821486536286e-07
491,0.001751082034433905
492,0.000221921282572293
493,0.00013478923048479156
494,2.1930036470910224e-06
495,1.9192392505800792e-05
496,0.020363625544314073
497,0.000151821788837318
498,0.0010559038952657298
499,1.6630253672877336e-13
500,0.0007769356957433964
501,0.09127980856495369
502,0.055534637027800295
503,0.01935098507448942
504,0.00030379421343106175
505,6.232939575603505e-05
506,2.095160108622102e-06
507,0.0006568037058636894
508,9.534005546814537e-05
509,2.2767764512661197e-06
510,0.000829089986491162
511,5.814763488827488e-10
512,6.493484913920968e-05
513,7.678334630054208e-07
514,0.005349544836637913
515,0.0070815698393283805
516,0.0038741348815720025
517,0.004901574790503631
518,1.5027407901921477e-05
519,0.027669881079098034
520,0.00022105200545620584
521,0.06200789604018723
522,0.06521161806147593
523,1.3109082681600568e-06
524,0.0004354053921763696
525,0.07095819888092648
526,4.45409640483703e-05
527,0.0003527850867894177
528,0.008007495066210029
529,0.0034339065963060415
530,1.2611155409797593e-06
531,9.211266170721475e-05
532,0.005513927435218456
533,2.5194547214252896e-09
534,0.014705889449959837
535,2.12790852866333e-08
536,0.05625117807230183
537,9.075878152357182e-05
538,0.002560199095217242
539,0.0002850445447627582
540,3.416511946722865e-06
541,0.00014511971801077223
542,0.007647818183994476
543,0.00023283910769260392
544,0.005439803346763079
545,1.781657887635576e-05
546,0.0001728646389795063
547,0.0013136342218216025
548,9.267278427205472e-07
549,0.0009430625583464522
550,5.756265864400737e-05
551,0.01210500303777607
552,0.2842003259763102
553,2.7872617645359688e-08
554,2.781103878131591e-06
555,6.306085232652676e-08
556,0.0037343168403184673
557,0.0034956014577762124
558,2.7208294318831755e-05
559,9.110316604599277e-06
560,0.01954342737921846
561,1.7726758536161643e-05
562,0.0006008782493330923
563,0.0014504919053305112
564,0.00010705496906340857
565,0.0003027119972425813
566,4.0396693818948384e-05
567,8.804612131491283e-05
568,0.0010823262003993935
569,0.0003180902131376381
570,0.0029625648606656217
571,0.0002065393183660342
572,0.0791471551306284
573,6.005136520112342e-08
574,1.9512070393252207e-05
575,2.5194547214252896e-09
576,0.0010520280860510922
577,0.004417055372043359
578,1.0494840272507441e-07
579,2.5441355755945484e-05
580,3.691673392141621e-05
581,0.0032008806878317374
582,2.628081467535067e-06
583,0.0002744504990482379
584,0.0809367703298758
585,2.4621710652067344e-05
586,0.012525817445156536
587,0.00039007141755682616
588,0.0002505363915537485
589,0.025580269324652693
590,1.0494840272507441e-07
591,1.5389753214501168e-05
592,2.5194547214252896e-09
593,1.3688176839171916e-09
594,1.387357990733379e-06
595,0.00010032874998270038
596,0.0008577379080150165
597,0.00010398305445711892
598,1.2611155409797593e-06
599,3.607518451605444e-06
600,0.0018103824539888597
601,0.0002601384157936262
602,0.014285842953243122
603,3.586815413127085e-06
604,5.338460047656002e-06
605,0.0027674090401734433
606,0.0013812661884638694
607,0.0005456244187425463
608,0.00010528744595924909
609,0.0001916015545134789
610,2.409720932352371e-07
611,0.00166160748470595
612,0.01756200824150353
613,3.638023449334925e-07
614,0.0001240286023567716
615,3.9024193615825634e-05
616,4.092564993195983e-05
617,2.9071584438573132e-05
618,7.661298499589174e-06
619,0.00022447634397957717
620,0.06324680990165067
621,0.0003622741679739994
622,0.18828362076750538
623,0.0001321830753548537
624,2.5194547214252896e-09
625,0.03618815150954117
626,0.0010243626868751405
627,1.118503565698417e-06
628,6.460843109000292e-10
629,1.5341849557541128e-05
630,3.638023449334925e-07
631,6.695266768255657e-06
632,0.0004495001695272671
633,0.018897697106899446
634,0.0004324141382941771
635,6.005136520112342e-08
636,0.001901327337699566
637,4.7299854479533736e-05
638,0.0002945419266121378
639,9.90040949229404e-09
640,3.28390908541978e-08
641,6.957947032177864e-05
642,0.0009597160259047017
643,0.03115357635553368
644,0.001018864757232636
645,0.09168389141770779
646,0.00017357521545742458
647,0.00010819410589636133
648,1.5905095112930384e-05
649,0.0001378717971580999
650,0.0006495752843833942
651,0.0021312456349937034
652,0.07422905437599722
653,0.00027132540447618475
654,1.5196492724653172e-05
655,0.007207182546545359
656,0.02314490397088956
657,4.558270694995884e-09
658,2.660518259822553e-05
659,8.64269833321279e-05
660,7.474128165395852e-05
661,6.253176191089667e-06
662,8.733660955039911e-09
663,2.228895609971014e-07
664,0.00017732003282344913
665,5.299512390476514e-07
666,0.0012072351852206239
667,0.01628689467735754
668,0.04660137477356518
669,3.6043745031154216e-05
670,1.837067514676345e-06
671,0.004908802142108228
672,0.04201380613539421
673,0.05643939928346
674,0.0004449276266191884
675,0.004348195611066005
676,0.004488246108741492
677,0.0059153944645722574
678,0.015930511263856948
679,1.230027240872257e-08
680,0.004758715633114062
681,0.000764065382951862
682,1.837067514676345e-06
683,0.00044232006316226763
684,0.08601240638103874
685,5.522635099535479e-05
686,0.011312613550046114
687,5.522635099535479e-05
688,0.03045964544189547
689,0.010437207035919376
690,0.017754344742210132
691,1.9504357892413095e-05
692,3.3001163524894813e-06
693,0.0011753238208907734
694,8.692684078422211e-05
695,6.688354546008571e-05
696,9.196591757202558e-06
697,0.00022697723864786393
698,0.0002945419266121378
699,0.00022127420660241815
700,0.001911512318707068
701,1.2359060592375938e-05
702,1.7204555620985825e-05
703,0.008007495066210029
704,0.011428942699481201
705,0.0002945419266121378
706,0.00017168943956133415
707,0.00014007572297173153
708,0.00105882182883077
709,0.7749435226882802
710,7.202263665243031e-05
711,3.497594287729928e-05
712,0.006832194814175369
713,5.9840123826594855e-05
714,0.006071744600513945
715,9.971032938684298e-06
716,0.0037137139106585915
717,0.00010587414584932967
718,0.007507092764291897
719,0.0003180902131376381
720,2.1809537963407652e-07
721,2.1394943022476063e-06
722,0.00032368331909372124
723,0.004208205313930016
724,0.0008345956124918379
725,8.17514432783568e-07
726,0.002166668924059274
727,0.0037870914359166546
728,0.009833564897219
729,0.0010055830777369733
730,0.008523012090893138
731,0.00046250134448471797
732,0.00026399628256016885
733,5.9128577596312803e-08
734,1.6946903569128126e-05
735,0.02336127945678575
736,7.179176697962147e-11
737,2.8997848358998055e-05
738,4.1065853975251e-05
739,5.583697340734181e-06
740,0.0009075621846024606
741,0.00021191680805165085
742,0.002620975843439111
743,0.0012712506446882906
744,6.477909762475181e-07
745,0.0009859680411007763
746,0.06871257452802383
747,1.0704434664803389e-05
748,0.00017491613997311023
749,0.05301017733835583
750,0.00044232006316226763
751,1.338210633195805e-06
752,1.5242661474482427e-06
753,5.915356287880911e-05
754,1.2611155409797593e-06
755,3.267931818485195e-05
756,0.00246057839611575
757,0.0063957858748522785
758,4.341279073811274e-05
759,3.603753835297009e-05
760,0.000442270223962178
761,0.0008434378479133948
762,0.0006559586979198006
763,0.0021628862065420596
764,0.0010476886286847978
765,0.024329890768423186
766,1.1718090353630606e-05
767,0.0009734157119673079
768,8.840076785834176e-05
769,1.4284266408676797e-05
770,0.04125803380881715
771,0.00569148816506793
772,2.3199853840190422e-07
773,0.00032368331909372124
774,0.00014866064787997003
775,9.348641276629261e-05
776,0.004686721279975741
777,0.034787420445887576
778,4.296709531554281e-06
779,4.558270694995884e-09
780,0.00022904628051589141
781,0.03835039128240778
782,0.08056540670807187
783,0.0006591899545178525
784,0.0005428886619484647
785,3.913153391513081e-05
786,0.0060244490757390134
787,8.815101188568007e-05
788,2.463486166479019e-05
789,7.247264928494545e-05
790,6.073834425375787e-05
791,0.00016164729375249998
792,0.0003293747384398133
793,0.00024160112769162966
794,0.0011835631337986092
795,0.007484493245632994
796,1.9351125249592267e-06
797,0.00023629219092255569
798,1.3268656206144086e-07
799,2.7701857808559195e-09
800,0.00046136471635037065
801,1.5621025296869574e-05
802,0.00027330445212518986
803,4.4479507734088855e-05
804,0.009419232404662133
805,0.0022346113908978367
806,5.944984065789079e-13
807,2.4719488141489058e-05
808,2.9657183097119895e-08
809,0.5512847356133508
810,4.194227412114195e-05
811,4.0758478119748284e-08
812,0.00027694719279059674
813,8.864459662281066e-06
814,0.004182641791243529
815,0.00467815769816654
816,0.005815635427706785
817,0.0057211175497153795
818,0.0006948945793991954
819,9.583459953025711e-05
820,0.015058347673120842
821,0.061380783164372
822,0.0032750452561782118
823,0.056439399283459944
824,0.00024786952755859285
825,0.00032368331909372124
826,6.270937180214963e-05
827,0.001092329633301561
828,0.0002945419266121378
829,0.0002757838604764841
830,0.00029087383212589524
831,0.026032769874181752
832,1.7492069490622452e-05
833,0.0001272906585039648
834,1.4784827206082386e-05
835,0.00015100905820126108
836,2.8359048473395515e-06
837,0.000770246067639353
838,4.9188389195948934e-08
839,4.4473529328870536e-05
840,4.784285463008008e-06
841,3.3136566255299896e-06
842,0.00010683743252063845
843,0.01382222714869151
844,0.003730301328573917
845,0.0003080706546929343
846,3.1625833336232337e-06
847,4.385354424867834e-06
848,1.4470708712514055e-05
849,0.00019612644503050875
850,8.90441752827436e-06
851,3.027513527424006e-08
852,0.00012132197927074865
853,0.00044232006316226763
854,1.5073744277115741e-05
855,1.0317385230505118e-05
856,2.6053201620996997e-05
857,5.522635099535479e-05
858,0.00018322086572030832
859,0.0015886059348097924
860,1.1437895208189949e-05
861,0.0014770422391753365
862,1.3311192409479996e-05
863,3.659294133323847e-05
864,0.00042530080762985425
865,0.0024878265077478133
866,3.2509606296037596e-05
867,0.0012173457955816384
868,0.007852866206874911
869,1.0494840272507441e-07
870,3.6341494146208974e-05
871,8.630221106426905e-06
872,0.00012555603884822138
873,7.741992034999089e-07
874,0.004278505198093628
875,0.00016245917685379989
876,0.0014522445355228306
877,0.001972727308762834
878,0.00027847583615119373
879,1.618050885829511e-05
880,0.051489539393437166
881,0.0006433825906362497
882,0.0014824533300680206
883,0.11335575376306758
884,0.001524903086814036
885,5.3907608962555055e-05
886,4.439412739309845e-06
887,0.00011568109208741727
888,3.098274539423521e-06
889,0.00035317023717538424
890,1.0494840272507441e-07
891,0.0001283481435957484
892,0.00039784538757535237
893,5.522635099535479e-05
894,0.0013075921499920648
895,7.247264928494545e-05
896,0.06035422709979662
897,5.9128577596312803e-08
898,0.06944335301878023
899,2.3600031027019526e-06
900,0.00014240199617375946
901,0.02519747384192237
902,1.5257385974258888e-05
903,0.0007465129875427173
904,0.003522515045640014
905,0.0791471551306284
906,9.21288185942594e-06
907,0.0061544135027931
908,0.00018234064176920388
909,0.0002801286015816424
910,1.698417126397304e-05
911,1.3666422032253854e-06
912,1.273627820726004e-05
913,0.00015521950798782973
914,0.004116590518974863
915,0.0003030528457342515
916,1.824684539652941e-05
917,2.0186864280114422e-05
918,0.0001012143216309434
919,2.5194547214252896e-09
920,0.00967885603882682
921,0.008973425090876192
922,2.849700784689836e-06
923,1.8699201960865036e-05
924,5.299512390476533e-07
925,0.0013169208523169137
926,2.5194547214252896e-09
927,0.001996005789689504
928,0.0006949084992779801
929,0.005186267779198152
930,0.2204313606023982
931,0.0002945419266121378
932,0.0791471551306284
933,5.522635099535479e-05
934,8.728324409016753e-09
935,1.141382985047185e-05
936,0.0026205757291000577
937,2.5194547214252896e-09
938,0.0025507127595050093
939,0.017995279984248526
940,2.9825018410472477e-05
941,1.6030659205038725e-09
942,1.927439261161633e-05
943,0.00676713767080648
944,0.005611196519228564
945,0.023481031312987424
946,4.253567616022043e-07
947,6.587344459642577e-06
948,5.893919508029865e-11
949,2.4712636870315386e-05
950,1.6797717647551183e-06
951,0.00020405622053371863
952,1.4732371076618718e-07
953,0.0001397123124098141
954,0.012714543372580944
955,7.575098820807624e-06
956,3.638023449334925e-07
957,2.5194547214252896e-09
958,0.005026256949453391
959,0.11360597033759354
960,1.1173886231707292e-07
961,1.3268656206144086e-07
962,0.00042661447988045896
963,1.434670806581659e-08
964,0.006241170494219975
965,1.9543891736580925e-05
966,0.00026973022866362876
967,2.8852431002775365e-09
968,0.006076835328880296
969,5.520182930940948e-11
970,1.7076288801012893e-05
971,0.0002938337824678113
972,7.726128469402894e-05
973,0.03844165943593169
974,0.0010819409960272028
975,0.006535551520431458
976,0.0005951274479005141
977,0.00019140716761626702
978,1.431326268448333e-06
979,0.013541856607054537
980,3.780727699476635e-10
981,3.9376314116229253e-07
982,0.005266768430756402
983,0.0003197934409930833
984,6.53919145211666e-05
985,0.01459322781720413
986,0.00022543320342999736
987,0.0003759826193449152
988,2.0519271532179402e-05
989,0.05543004688624007
990,2.2520557208322665e-06
991,0.0005560684850998313
992,0.0010260088127678638
993,6.345064799440366e-07
994,1.9100101952011876e-05
995,2.273910813547319e-05
996,1.0896487273255473e-06
997,0.05824424761751353
998,0.0007232431497300898
999,0.0008832683451620327
1000,0.014689713255937849
1001,7.193842829619853e-05
1002,0.07992230005654412
1003,2.3690548448987514e-08
1004,8.983828718413726e-05
1005,0.0007748001943299691
1006,0.0004959798710047505
1007,1.0723779255983338e-05
1008,0.06171010170499632
1009,0.005431338060094412
1010,3.8534339538551186e-05
1011,0.00010500380465363337
1012,4.695717957641525e-06
1013,0.003682252000661993
1014,0.0020249287305852274
1015,1.5005592131547765e-05
1016,0.03870714420804729
1017,0.0019675426403285273
1018,4.577364800818144e-07
1019,4.41888894548667e-05
1020,5.386358705113377e-05
1021,0.0017727732308137865
1022,3.519461021969816e-05
1023,1.5360780213739642e-07
1024,1.044854607174665e-05
1025,0.04282359288941638
1026,0.00044232006316226763
1027,1.232356428432581e-05
1028,1.2858177058528916e-08
1029,0.00010675159025596995
1030,0.05643939928346
1031,0.0006388079257278193
1032,0.001675987682051316
1033,2.7459983583362854e-08
1034,0.027224366319952113
1035,5.166155213802202e-08
1036,0.0012235097292645886
1037,1.3399335161222115e-05
1038,0.0004143276727162592
1039,3.4778021517623544e-05
1040,0.009827904287263088
1041,0.0004290648380697814
1042,0.0001624982966076014
1043,2.516005557104887e-05
1044,2.730151413496177e-05
1045,0.000137464120382553
1046,3.637510730504295e-06
1047,4.782319725848619e-09
1048,0.0791471551306284
1049,4.9811779862339394e-05
1050,0.004322162449298839
1051,0.00045506413416391243
1052,1.876053203570445e-05
1053,1.0099024691836713e-06
1054,0.006189003381938585
1055,0.0003094069338056968
1056,8.505411495184648e-06
1057,2.5908554104201087e-05
1058,9.906171091870684e-05
1059,0.00017757754299273665
1060,0.045562793163787786
1061,0.0048942839445788415
1062,0.0016619694015886173
1063,0.0003566263873928655
1064,1.5347977361748563e-06
1065,5.566864423461587e-09
1066,5.592708037230056e-05
1067,0.00014080266129334103
1068,0.0006104086292195098
1069,3.0183564680174204e-05
1070,3.654023487494993e-08
1071,0.024497317545502415
1072,0.001337035284673771
1073,1.6910427230029067e-05
1074,1.76003346054593e-05
1075,0.014303483334383863
1076,0.014184830402801529
1077,0.028639108151918086
1078,3.027513527424006e-08
1079,2.6788409457895413e-06
1080,0.07983116799380721
1081,1.4581375147234686e-05
1082,0.002473146712553184
1083,1.815244133901026e-08
1084,3.3001163524894813e-06
1085,0.0001695244765168068
1086,0.035615877231461875
1087,0.004028274172549717
1088,8.263284996612912e-06
1089,2.6887306603958705e-05
1090,4.558270694995884e-09
1091,0.00040265971359073634
1092,0.00017060331888646315
1093,0.04784477652026676
1094,0.008164175086177304
1095,0.0011561567151333486
1096,2.63748689258504e-05
1097,0.001910585045830989
1098,1.4554677396910578e-06
1099,0.004366154645497052
1100,4.4252234400185286e-05
1101,0.006227194493719357
1102,0.0004382022128063726
1103,2.885730370126349e-06
1104,0.00019423594529349115
1105,0.000585222387790448
1106,1.6166498256783784e-05
1107,0.014132802860146664
1108,0.000610257839229934
1109,4.690848896487915e-09
1110,7.623273516398625e-06
1111,0.0013182363003418098
1112,5.081435997195914e-05
1113,0.0005911661191846997
1114,9.233766849358903e-06
1115,3.1625833336232337e-06
1116,0.00010350347796001819
1117,0.00013522271984822533
1118,0.0007573111220876295
1119,0.00026823888696789655
